data_clean,label
produce versi indonesia latih dance agnes monica bisma smash cinta laura vokal bertha mas anang bunda maya rap younglex soimah mc irfan hakim gilang ramzi ayu dewi excited nih wkwkkwkwk,happy
rindu pada cinta pada ada asa ku sambut peluk mesra untuk kasih,love
jebak uji uji rindu rindu uji tindak ku maksud uras hati,sadness
orang orang bilang sih yaelah janani tidak usah bawa tegang ya orang tipe beda beda tipe orang gampang tres maksimal jadiiii lebih baik cegah obat usaha doloe,anger
juli selamat palembang anthomorgante afs belgia luciamontini afs italia senang temu welcome to palembang,happy
rumah alhamdulillah teryata suami masak capcay bihun goreng berangkat kerja pagi mirip nih bikin cinta,love
nama guna maaf etika utara dapat apa lagi suka dakwah orang berpendidikanberbeda,anger
sakit etik mas kangen jawab emot tertawa saja menit check online ya ada lanjut ky hantam pentir ya mending diam,anger
cinta anggap wujud hidup di sini cinta sayang coba lindung jalan kisah ajar putus tegas sungkan nyaman teman kasih sayang baik,love
bagus tindak hebat sebentar tunjang hakimjaksa pensiun wiraswasta sila gigit jari hambur utang duit to cari dukung jokowi tunjang kerja tnipolri persen cair juli uniform resource locator,anger
makan bincang orang sayang nikmat by me taichangoreng,happy
wajar ada orang islam kesal dengar cewek busana minim tengil bicara pakai bahas arab bahas bahas sakral orang islam dipungkiri orang arab taat wajar tabiat bahas arab,anger
sih salah sih cowok sihla bilang dijanjiin nikah mbak pikir panjangsama suka ya sudah bawa virgin darah gtpdhl cewek langsung darah lhoaku,anger
ha ya astagfirullahmasya allahnaudzubillahminzaliq partai islampartai allah kelakuannyasetaaan uniform resource locator,anger
nyanyi dangdut pakai baju seksi pas manggung ya terima ada chat mirip mas sepak bola ya sampai putar putar pokok pia palen salah pokokmen,sadness
pas staisun nya nih beliau marah pakai gopay ya ya suka atuhlah ya payment via takut langsung kabur masuk stasiun nya,fear
kaos gildan cenderung cepat buluk jahit rantai ada copot produksi massal qcnya sayang design bagus tidak dibarengin kualitas kaos,sadness
dilema testing prod version prod environment mesti downtime takut ganggu operasional aplikasi eksisting jalan bikin data kotor,fear
kejar annex bela in toefl jakarta siap sama sekali kirim hasil toefl bandung kumpul berkas dan lain lain dan lain lain,sadness
alamak heboh malam eyang gadengerin kencang suara suara sinetron vol up hafal jadwal sinetron sctvrcti sore malam jam capai,sadness
ku ayah pulang ada sempat tidak mau ada buang ayah,sadness
the best of dongeng tidur terima kasih teh me purple gbu terima kasih bikin kobam bawa asa malam terima kasih bikin cinta couple di saat pindah on terima kasih bikin pacar muncul terima kasih allah always bless amin nama guna uniform resource locator,happy
gantung orang usaha kenal cukup butuh sandar allah orang tua kelak ada orang isi zona,happy
simpan pemikirankekhawatiran takut orang tampak lupa kawan lega,fear
parno buka video twitter kemarin malam ngelempar telepon genggam gara gara video gambar nissa sabyan pas hantu hhh,fear
inti thread selamat tanggal bagi sayang sabar hadap sadar kado natal tuhan nama guna uniform resource locator,love
hidup tualang ali orang milik tualang masingmasing tualang baik ayah ali matahari uniform resource locator,happy
nama guna ya banyak orang balas late rep pacar ya taken alah pacar terus otak belah,anger
marak isu sexual harassment gitasav via tidak bisa diam speakup biar masyarakat aware peduli menurutkuuu via speakup malu,sadness
kangen peluk dua tunggu cinta sayang nama guna uniform resource locator,love
browsing pakai paket internet kuota mb sinyal maksimum edge hantu khawatir lewat batas kuota pulsa reguler takut sedot,fear
kali lihat langsung tampak lupa umur hidup sejarah keri heran orang lihat mirip aku lihat coba deh kesana gih,fear
ikhlas ya iya buk mulut samar dengar kamar diam pikir masingmasing,sadness
ferry julianto foto surat pemberitahuan tahun jadi jokowi was foto malu iya petinggi ketua partai jongos organisasi masyarakat,fear
askmf serius kucing bangun jamberapa ya ambil anak kucing jalan sembunyi kolong kursi takut tahu bunda takut besok pagi bunda bangun buang anak kucing,fear
my baby nama guna anak mama cantik jam engkau tinggal mama ya sayang mama kering tanpa cinta rien ku sayang,love
jalan tutup ada syuting prj,anger
akibat ada uang nampakorangpun cuek pura kenal manusia iblis lihat banyak sifat manusia lebih iblis serakah rakus diam tenang nilai uang,sadness
pas thesis tekan suka gelisah malam tidur bangun tidur mirip ada takut lupa lewat pagi kadang tidur,fear
rumah sakit ku lekas sehat masbtw ku canggung chat laki laki tua kabar sih mas masuk iccu ku kaget kabar berita dadak drop,sadness
ya orang seram berani pasien mirip,happy
ada klarifikasi mana mesjid gusur nama guna nama guna nama guna uniform resource locator,anger
happy anniversary ya sayang moga allah subhanahu wa taala asih rezeki biar cepat pelamin keluarga sakinah mawadah warohmah,love
saking takut sakit macammacam usaha hindar konflik cari tenang sulit ya takut,fear
jenniku sanagat cantik nan gemas bayi sayang sekali kamuuu psimutan bayi uniform resource locator,love
dipikirpikir sih ada google maps ya hnnggg tidak maksud desa ya takut sasar hilang,fear
negara pikir kembang hidup jagat raya luas orang pikir habis energi tenaga buang negara maju laden mirip uniform resource locator,anger
atur otak orang jaga hati orang di saat ada niat hasut orang benci hasil ya terima hasut layak teman,sadness
awat mama suka bilang gantung bahan kimia nya suka buat masker alami bengkoangplain yoghurt kadang strawberry ya efek mbak,sadness
papa dudum ruang tamu tunggu pulang hati khawatir perasaab khawatir berlarutlarut putri kecil pulang larut hati papa keras papa marah,fear
mahar urus partai bawa islam pakislam agama indah cinta damai partai cari mahar,anger
pas pulang banyuwangi bis seram mirip asli tidak merem takut sewaktuwaktu tabrak uniform resource locator,fear
turut muncul pikir bayang pikir bicara tulis buku diary jatuh cinta iya uniform resource locator,love
cinta balas cinta pesona wanita abu mata sayang balas sayang senyum tulus jatuh cinta empunya senyum,love
anjir fitnah,anger
untung temu cowok sayang sekali bobrok kurang tidak bisa ngungkapin syukur syukur syukur,happy
tisik lagiya anjir bebet bobot bibit apa sulit lulus kuliah belomanmikirin gituanterlalu visioner,fear
mana cinta pergi cinta tindak jantung hubung denyut hubung hidup detik aditia yudis,love
hidup indah bahagia allah cinta ada orang tua cinta selamat anak nasional usaha anak bahagia orang tua agama bangsa negara azure,love
ku erti kuliah paksa lembur begadang tugas lembur begadang mirip kuda kerja selesai on time oke lesson learned honey,happy
terkadang halhal butuh tuju mana bismillahirrahmanirrahim,happy
nama guna bikin masuk my indihome beda ada tagih nya solusi akun,anger
bohong percaya percaya bohong tanya lugu kak tidak bohong,sadness
tante kiref tante aktif lihat tante muncul grup makan perhati semangat ya tante sehat sayang tante,love
paham mbak via vallen marah sekali direct message dibully cewek bully direct message mirip dianggep puji kali ya goda menarique ngewe,anger
sulah ku dari jujur cinta sengaja bungkus amarah hasil kalah kali jatuh cinta senyum izin pinjam nama guna,love
innalillahi whatsapp inna ilaihi rajiun mohon doa teman ayah nama guna barusan tinggal moga ampun dosa nya keluarga ikhlas kuat amin ya rabbalallaamiin,sadness
ayah bal kabar ayah bilang ayah wafat doa ya bla bla sumpah takut sekali nama tinggal,fear
dilema sekali anjir kentut takut gakcuma gas berak mules,fear
manusia ajar suka ajar gamers hacking psycologhy tricky dalam anime gambar it ect ubah sikap derjat gaya pakai sekolah,love
pilih pimpin ideal islam pimpin pimpin hidung ndaftar calon udu orang gemblung arane,anger
ah benci,sadness
halo sayang siang ya semangat kerja lupa makan makan bawain capai istirahat sebentar kerja me cinta sok much,love
nama guna centil ribet habis tak tau malu cerewet parah teman usil koki baik sayang bela bela antar kesana kemari tidak bisa wkwk,love
kasih sayang harta limpah rumah mewah doa tulus hati senyum rona hidup jalan anak uniform resource locator,love
diyana sakid hati gerogot pensil hilang kesedihannha,sadness
certnya kemarin pas ibdah ada saksi sih kali selingkuh suami sih sabar awlnya pkir bodoh ya dislngkuhin kali diam,sadness
rumah instan sederhana sehat sayang mas imbuh darat kecup singkat bibir arsya tarik arisha kulum senyum buruburu pergi,love
nama guna pasti pilih pilih presiden saing nya proses demokrasi jalan baikpede bures,happy
go seung jae song hyeri jadi nih tunggu ingin tahu hubung huhu seung jae muncul bentar saja hasil rebut atensi mas choi myeong oh ganteng,happy
mbak orang hobi bongkar twit kadang takut speakup pikir ada twit brppun ada singgung orang,fear
sadar kuat emak doa anak salah anak ranah sehat doa manjur beliau terima ekonomi tinggal poltekkes bekos gabetah for some reasons,happy
sobatkenthel duren sawit bilang bikin indomie santai bodoh scroll lini masa temu foto pocong suzanna takut dapur,fear
ramadan moga otak cantol permendikbud dan kawan kawan kurtilas ih kurtilas uniform resource locator,sadness
beda suku agama mari jaga satu saudara pilih presiden bupati pecah belah sapa satu padu nama guna,happy
watch this sulit bahasa teman gera inti nya pandang cadar pilih lepas cocok budaya muslimah toleransi uniform resource locator,sadness
tatkala semesta ciut sosok makhluk tatkala sosok makhluk luas jangkau tuhan cinta,love
kerja qeras bagay kuda sekali ya comeback kali tt baik besok streaming melon video musik nya semangaaatttzzzsss yaaaaa nama guna,happy
happy wedding elizasekar moga langgeng kakek nenek,happy
takut manusia setan ada setan manusia manusia setan seram habis,fear
ribu teliti anak bangsa kait tanggulang sampah jarang terap bagibagi proyek serakah baik anak cucu mana uniform resource locator,anger
nama guna keeengganan interaksi interaksi sobat takut ngecounter takut ubah counter total,fear
asli parno sekali bangun ada bunyi telinga ada nonjol gorden,fear
sebencibencinya sikap keras sebal orang rela tukar singgah cepatcepat rebah samping tubuh peluk cinta,love
kali kali hubung kantor cabang sabang solusiini tanggal juni tolong nasabah solusi bagaimanajangan ditelp lempar lempar yatapi ada solusi,anger
nama guna bang karni buka langgar ham culi bunuh mahasiswa era orde,sadness
nama guna iya kali ya cikk ky besok madam hem byasanya mepet ada air listrik kos ya huhuuu,sadness
mino gara gara mistranslate bikin translate nya fandom ono wkwk not surprised sih got kena mistranslate gara gara fandom heran campur fandom orang,anger
kuliner hitz yogyakarta nama ceplukan jaman an suka cari ceplukan kebun makan buah viva ceplukan uniform resource locator,happy
hueee sayang guaaa melow sih cinta aaahhhh cinta sok much untung sih jumpa my sweetie,love
alhamdulillah sayang nama guna ya ambekin malas an kejar biar cepat selesai khianat hasil rite one step closeri cinta cayanggg,love
rapot batin haha nih indikator percaya teman bimbing sisi ingat cambuk krisis percaya hehe,sadness
iya lulus ada begitu ngeri anjir kimia fisika matematika,fear
na young suka kado ulang tahun spesial series njtw season salah comeback nya kyuhyun habis wajib militer chukae,happy
trauma minum air galon gara air galon kepapr sinar matahari langsung kebel mangkanya ubah pas minumguenya langsung muntah,fear
allah cubit uji allah rindu rindu rintih rindu sujud panjang rindu pujipujianku allah cemburu sayang rindu lelaki,sadness
keren ya ada mana pakai baju koko sarung keren liaitukalia pakaianya ganti,happy
urus jujur deg an takut panik hubung biro uang galak naujubile ngandelin modal nekatbuat bicara birokrasi telfon senior anggap wkwk,fear
sayang sekali sayang sekali sekali main bareng ajar bareng sahabat pacar sedih milik uniform resource locator,love
tidak bisa urus anak tidak usah anak sih ya allah kasihan sekali tega anak siksa mirip anak sayang sekali kenapasih keras anak titip allah jaga salah ya kasih,sadness
kali ku cinta paksa bicara harus ku terima kenyataanya beda ku biar ku milik,sadness
takut hati sayang someone takut tinggal takut harap takut ubah takut hadap realita something bad happen pendek takut benda arah,fear
nama guna nama guna nama guna nama guna nama guna nama guna nama guna nama guna mas amal nu tahlilanziara kubur yasinan bilang bidah sesat kawan kawan kadang lawan disk,sadness
di sini nyaman indah matahari terbenamtempat mana butuh,happy
samin racist tua pikun lupa statemenya lampu tuhan nggugu karsane priyonggo gonjak ganyuk ngelingsemi,anger
sih iler lihat duit umat limpah mudah tumpuk kecuali orang kuat iman metrotempocoamp ketuabaznassebutbazisdkiilegalsandiagaunoberipenjelasantwitterimpressiontrue,happy
emosi balas mention sheungwanie,anger
bidadari manusia idam udon pakai kasih sayang pulang bawa pulang madu erikacang ku sayang moga senyum manis seman cinta pada,love
merinding takut ya takut jebak imajinasi diamdiam hidup ada hadir orang sadar,fear
kostan muncul teman mati muncul bakar muncul takut sekali sumpah,fear
takut negatif thinking aka kasih positif optimis besok something harapin tuhan cinta ya,love
cewek suka dikasarin bohong cuek datang pas ada butuh saja,sadness
beliau learning experience biar matang ya bupatiwali kota gubernur capreswapres usia muda indonesia coba uniform resource locator,fear
abang takut ditelp rumah sakit kali ya doctag cantumin nama no telepon telepon,fear
nama guna lapor min uang transfer potong juta tolong balik atm uang tambah biaya obat no lapor,anger
dunia maya lihat instagram ngeri euy video ngedamprat cewek badan gede gempal seruduk lawan,fear
tiba hujung simpang hujung jalan cinta dua paksa ku rela daya ku halang ku cinta milik,sadness
happy annyversarry kali trsrah orang bilang pdli rasa blan bahagia ada iya iya sayang cemburu orang wajar moga mngrti,love
